"","post.id","post.link","post.data.id","post.date.raw","post.title","post.type","post.price","post.subcl","post.subcltype","post.loc","post.text","post.date","post.last.update","post.pics","cityurl","subcl"
"1697","4650721026","http://enid.craigslist.org/cas/4650721026.html","4650721026","Sep 3","NSA hotel hookup","m4w","28","cas","casual encounters","Guymon","Gl white guy , 28, clean Ddf. In town for work looking for a woman that's as bored as I am that wants to have a good time. I can host at my hotel. Age not an issue. Reply with a pic for mine. Looking forward to hearing from you :)","2014-09-03T14:23:29-0500","2014-09-03T14:23:29-0500",0,"http://enid.craigslist.org","ppp"
"1698","4650906814","http://enid.craigslist.org/m4w/4650906814.html","4650906814","Sep 3","Sugar momma needed",NA,NA,"m4w","men seeking women","Arnett oklahoma","Hi my name is Will. I'm 32 years old and with a little help I could do a lot better in this world I'm 6 foot tall, 200 lbs and I was born and raised on a ranch, if this interests you please email me!!","2014-09-03T16:05:04-0500","2014-09-03T16:05:04-0500",0,"http://enid.craigslist.org","ppp"
"1699","4650942847","http://enid.craigslist.org/cas/4650942847.html","4650942847","Sep 3","Pound me then suck me","m4m","50","cas","casual encounters","Enid","Just what it says pound my ass then suck me dry I have no time for endless emails I'm 205 lbs med build 6"" cut put nice ass in subject line to weed out spam","2014-09-03T16:26:37-0500","2014-09-03T16:26:37-0500",0,"http://enid.craigslist.org","ppp"
"1700","4651001776","http://enid.craigslist.org/cas/4651001776.html","4651001776","Sep 3","let's play in alva","m4m",NA,"cas","casual encounters","alva","Let's play in my room I am young 22 7,5 uc I am so horny I am a top  ..,...............................","2014-09-03T17:03:05-0500","2014-09-03T17:03:05-0500",0,"http://enid.craigslist.org","ppp"
"1701","4651005858","http://enid.craigslist.org/cas/4651005858.html","4651005858","Sep 3","let's play in alva","m4m",NA,"cas","casual encounters","alva","Let's play in my room I am young 22 7,5 uc I am so horny I am a top  ..,...............................only today and tomorrow","2014-09-03T17:05:44-0500","2014-09-03T17:05:44-0500",0,"http://enid.craigslist.org","ppp"
"1702","4651049541","http://enid.craigslist.org/cas/4651049541.html","4651049541","Sep 7","Looking to experiment","m4m","25","cas","casual encounters","Alva","Curious straight guy here. Looking to try some stuff, but I'm pretty nervous about it. Looking for someone who wants to talk and let me get comfortable before we do anything. Looking for someone under 35, ddf and very discreet. Let me know.","2014-09-03T17:33:44-0500","2014-09-07T11:49:45-0500",0,"http://enid.craigslist.org","ppp"
"1703","4651089595","http://enid.craigslist.org/cas/4651089595.html","4651089595","Sep 7","let's do this","m4m",NA,"cas","casual encounters","Woodward","In woodward here looking for fun. Im a top. I'm 21 white 240 5""9. If ur under 28 and clean ddf like me then hit me up with pic and put fun in subject. I'm not from here so don't worry about discretion. Looking as long this is up .I can host or travel.","2014-09-03T18:00:31-0500","2014-09-07T22:18:22-0500",0,"http://enid.craigslist.org","ppp"
"1704","4651091563","http://enid.craigslist.org/m4m/4651091563.html","4651091563","Sep 7","Let's do this",NA,NA,"m4m","men seeking men","Woodward","In woodward here looking for fun. Im a top. I'm 21 white 240 5""9. If ur under 28 and clean ddf like me then hit me up with pic and put fun in subject. I'm not from here so don't worry about discretion. Looking as long this is up .I can host or travel.","2014-09-03T18:01:52-0500","2014-09-07T22:18:05-0500",0,"http://enid.craigslist.org","ppp"
"1705","4651112761","http://enid.craigslist.org/cas/4651112761.html","4651112761","Sep 3","outdoors","m4m",NA,"cas","casual encounters","woodward","49 mwm looking to play outdoors newbe but will try anything or talk about anything","2014-09-03T18:16:16-0500","2014-09-03T18:16:16-0500",0,"http://enid.craigslist.org","ppp"
"1706","4651158387","http://enid.craigslist.org/cas/4651158387.html","4651158387","Sep 3","Let's do this now","m4m",NA,"cas","casual encounters","Enid","I'm free till 11pm looking to get fucked and sucked you must host no endless emails put now in the subject line","2014-09-03T18:48:18-0500","2014-09-03T18:48:18-0500",0,"http://enid.craigslist.org","ppp"
"1707","4651249402","http://enid.craigslist.org/cas/4651249402.html","4651249402","Sep 3","free now i swallow","m4m","27","cas","casual encounters","alva","Im in alva looking for a big Load to swallow im white in shape very good cock sucker here i also btm nice shaved bubble butt very tight hole all ages an race welcome just need some good cock looking now email me stats u host or know discrete place","2014-09-03T19:55:19-0500","2014-09-03T19:55:19-0500",0,"http://enid.craigslist.org","ppp"
"1708","4651346821","http://enid.craigslist.org/stp/4651346821.html","4651346821","Sep 3","Maybe JO or suck me","m4m",NA,"stp","strictly platonic","Enid","21, black, 5'9 190 TOP. Student, never done anything with a guy. Just curious & trying new things","2014-09-03T21:14:38-0500","2014-09-03T21:14:38-0500",0,"http://enid.craigslist.org","ppp"
"1709","4651584429","http://enid.craigslist.org/msr/4651584429.html","4651584429","Sep 4","looking for a place to stay m/m m/mm m/ f","m4mw","48","msr","miscellaneous romance","out west","I am a submissive curious Bi cur first time to go all the way with a male but ready willing and able I'm open to being dominated. A sex toy/slave. Will c/d like being tied up spanked ha e fantasized about being dominated  fucked up the assbeing videotaped none of this is a must do though just cur and eager ,open to any scenerio and need a place for real ,can pay rent have my own income and willing to help with ur house chores or? ?? Open to whatever's your needs ask me a.ything you would be interested in I'm easygoing and not a freak just kinky at times lol hmu please i am 5'7"" 175lbs white male 48 yrs old.","2014-09-04T04:24:21-0500","2014-09-04T04:58:45-0500",3,"http://enid.craigslist.org","ppp"
"1710","4651932226","http://enid.craigslist.org/cas/4651932226.html","4651932226","Sep 4","Alva sex needed","m4m",NA,"cas","casual encounters",NA,"I'm a 30yr old good looking, ddf male traveling to Alva this evening ISO some safe yet dirty sex.
I'll be hosting in my Hotel this evening.
You be under 50, white, hwp some what and very clean.
I'm vers so let me know what you want to do.
SEND STATS AND AGE in first response or you'll be deleted.","2014-09-04T10:34:42-0500","2014-09-04T10:34:43-0500",0,"http://enid.craigslist.org","ppp"
"1711","4652046387","http://enid.craigslist.org/cas/4652046387.html","4652046387","Sep 4","dl bi male for fun.","m4mw","21","cas","casual encounters","weatherford","looking for some fun couple or male hmu with stats and pic for my pics no games smooth and clean people. very discreet","2014-09-04T11:33:21-0500","2014-09-04T11:33:21-0500",0,"http://enid.craigslist.org","ppp"
"1712","4652180970","http://enid.craigslist.org/cas/4652180970.html","4652180970","Sep 4","Looking F/ M2M Fun","m4m","46","cas","casual encounters","Forgan, Ok","Looking for a clean cut guy legal young to 45 that wants to have m2m fun. Might host if the time is right. I am working North of Forgan near Meade. If you are DDF and clean message me stats please. I only want real meets. I am a clean bear. Let me hear from you and lets meet. In truck or you host? No pics don't ask. Must be very discreet! I will meet you somewhere.","2014-09-04T12:42:16-0500","2014-09-04T12:42:16-0500",0,"http://enid.craigslist.org","ppp"
"1713","4653007128","http://enid.craigslist.org/cas/4653007128.html","4653007128","Sep 4","Sexting buddy","m4w","26","cas","casual encounters","Enid","Looking for a sexting buddy. I'm a 26 yo white male. Dark hair and eyes. It could lead to more if it comes to that. WOMEN ONLY! Text with face pic. Five8zero5four1nine3ninezero.","2014-09-04T21:46:22-0500","2014-09-04T21:46:22-0500",0,"http://enid.craigslist.org","ppp"
"1714","4653080415","http://enid.craigslist.org/cas/4653080415.html","4653080415","Sep 4","i swallow free Friday","m4m","27","cas","casual encounters","enid","I am looking for a nice cock i can suck off an swallow your big load very good cock sucker here i also have a freshly shaved very tight bubble butt that could use a cock i will be leaving alva heading to enid so would love to set something up along the way i am white in shape got facial hair ALL RACE an AGE welcome email me stats plus are uncut and if i can find a group of guys to treat me like a little cock whore bigger plus but all welcome","2014-09-04T23:09:56-0500","2014-09-04T23:09:56-0500",0,"http://enid.craigslist.org","ppp"
"1715","4653148076","http://enid.craigslist.org/cas/4653148076.html","4653148076","Sep 5","kinky?","m4w",NA,"cas","casual encounters","woodward","You like being fucked on ur husbands bed? Want to pnp? Woodward.  Can host for total slut whores","2014-09-05T01:02:09-0500","2014-09-05T01:02:09-0500",0,"http://enid.craigslist.org","ppp"
"1716","4653159318","http://enid.craigslist.org/cas/4653159318.html","4653159318","Sep 5","single cowboy looking for fun","m4w","25","cas","casual encounters","Clinton Oklahoma","Been single awhile looking for a good time some  fun and company someone to ride with me feeding maybe ride horse go help me farm ride the tractor","2014-09-05T01:28:48-0500","2014-09-05T01:28:48-0500",0,"http://enid.craigslist.org","ppp"
"1717","4653215298","http://enid.craigslist.org/cas/4653215298.html","4653215298","Sep 5","horny and wanting to play with some wiener","m4m","30","cas","casual encounters",NA,"Hello everyone I just had a great dream about an amazing cock now am horny as hell I was thinking it would be nice to play with a cock other than my own who knows maybe more hit me with your pic and number and gets mine hope to get your dick hard and go from there","2014-09-05T05:00:31-0500","2014-09-05T05:00:31-0500",0,"http://enid.craigslist.org","ppp"
"1718","4653215481","http://enid.craigslist.org/msr/4653215481.html","4653215481","Sep 5","Tgirl looking for a real man for more","t4m","33","msr","miscellaneous romance","Medford, ok","Pre op with dreams of becoming post op is seeking friends with the possibilities of a ltr... Please reply with pic and I will do the same. Thanks...","2014-09-05T05:01:10-0500","2014-09-05T08:04:41-0500",0,"http://enid.craigslist.org","ppp"
"1719","4653217980","http://enid.craigslist.org/cas/4653217980.html","4653217980","Sep 5","This morning early","m4m","24","cas","casual encounters","Alva","Hey I'm headed into Alva looking for a cock hungry guy. I'm clean freshly showered.  Know a place or just drive around why you suck","2014-09-05T05:10:54-0500","2014-09-05T05:10:54-0500",0,"http://enid.craigslist.org","ppp"
"1720","4653219546","http://enid.craigslist.org/cas/4653219546.html","4653219546","Sep 5","For a run","m4w","25","cas","casual encounters","Alva","Gonna go on a Lil run in Alva looking for a partner to run with. Maybe have all fun after  or b4.  
I'm OK with chunky girl:-) no hating","2014-09-05T05:16:17-0500","2014-09-05T05:16:17-0500",0,"http://enid.craigslist.org","ppp"
"1721","4653301286","http://enid.craigslist.org/cas/4653301286.html","4653301286","Sep 8","Extra fun","mw4w","3538","cas","casual encounters","Elk city area","We are a secure and attractive couple looking for a woman to join us for some good times!!","2014-09-05T07:43:29-0500","2014-09-08T12:57:14-0500",2,"http://enid.craigslist.org","ppp"
"1722","4653327562","http://enid.craigslist.org/cas/4653327562.html","4653327562","Sep 5","Ok men let's play","w4m",NA,"cas","casual encounters","Cordell","Ok men let's play. I am 50. Not too thin just right. I'm on the back page as well. You like all holes open. I'm your gal. If you are a 10 minute man. You are wasting my time. If you like your woman to be dominate as well. I'm tring to be that person. Let's get something started. My name is Violet. Put your favorite song in the subject. NOTE. I WONT TRAVEL TO FAR","2014-09-05T08:08:51-0500","2014-09-05T08:08:51-0500",0,"http://enid.craigslist.org","ppp"
"1723","4653386544","http://enid.craigslist.org/cas/4653386544.html","4653386544","Sep 5","Morning fun",NA,NA,"cas","casual encounters","Enid","Anyone in enid up for some fun you must host get back to me age race doesn't matter","2014-09-05T08:54:07-0500","2014-09-05T08:54:07-0500",0,"http://enid.craigslist.org","ppp"
"1724","4653397481","http://enid.craigslist.org/cas/4653397481.html","4653397481","Sep 5","Wife visiting Friday night","mw4m","37","cas","casual encounters","Cherokee","My wife will be here in Cherokee tonight. She is looking for a guy or two to play with. Send a face pic with your response. If you have a buddy you want to bring along that's fine but send his pic as well. She is 37 and curvy with a beautiful smile and amazing in bed. I will be here when she plays. I might join in but usually just watch her have her fun. It's going to rain today and tomorrow. Send a face pic and we will reply with our number for text. Tonight only she leaves in the morning.","2014-09-05T09:01:23-0500","2014-09-05T09:01:23-0500",0,"http://enid.craigslist.org","ppp"
"1725","4653459681","http://enid.craigslist.org/cas/4653459681.html","4653459681","Sep 5","can you keep up","m4w",NA,"cas","casual encounters","Perry","38 year old male looking for a younger woman to try and keep up. It would be nice if you like to do or willing to try the things my older wife don't. You are guaranteed multiple orgasms. Must be discreet.","2014-09-05T09:40:14-0500","2014-09-05T09:40:14-0500",0,"http://enid.craigslist.org","ppp"
"1726","4653607527","http://enid.craigslist.org/cas/4653607527.html","4653607527","Sep 5","GL guy lookin' for the same","m4m","28","cas","casual encounters","Alva","28 yr old masculine guy in good shape in Alva. No plans for tonight... and usually have some free time on most week nights and weekends. Will travel for the right guy. Emails with stats and visually CLEAR pics will get more pics of me. Please be under 40-ish, decent shape, and a good lookin' face always helps. I'm disease and drug free. You be too","2014-09-05T11:00:06-0500","2014-09-05T11:00:06-0500",5,"http://enid.craigslist.org","ppp"
"1727","4653619254","http://enid.craigslist.org/cas/4653619254.html","4653619254","Sep 5","Need to cum","m4m",NA,"cas","casual encounters","Alva area","I'm in the alva area looking for a blow job. Well built 27 with nice shaved cock","2014-09-05T11:05:56-0500","2014-09-05T11:05:56-0500",0,"http://enid.craigslist.org","ppp"
"1728","4653622784","http://enid.craigslist.org/cas/4653622784.html","4653622784","Sep 5","Cub needing some older lady","m4w","23","cas","casual encounters","Enid","I want to have sex and quick fun for lunch or later. I'm free until 2:30pm today friday. I can host I'm 23 with a BBC. Prefer 40 and up and must be good looking. Protection will be worn. Send pictures please.","2014-09-05T11:07:43-0500","2014-09-05T11:07:43-0500",0,"http://enid.craigslist.org","ppp"
"1729","4653688135","http://enid.craigslist.org/cas/4653688135.html","4653688135","Sep 5","Male to complete your trifecta","m4mw","35","cas","casual encounters","CLinton, ok","Looking for a male to complete your MFM fantacy... contact me. Lets see where it goes.","2014-09-05T11:41:02-0500","2014-09-05T11:41:02-0500",0,"http://enid.craigslist.org","ppp"
"1730","4653695828","http://enid.craigslist.org/cas/4653695828.html","4653695828","Sep 5","Hot Clinton, OK nights","m4w",NA,"cas","casual encounters","Clinton, OK","Honestly just looking to chat first... nothing sexual has to come of it. Will be in town early this upcoming week. Contact me if you like tall HWP latin men. Please be over 21... I do not drink nor to I 420","2014-09-05T11:44:55-0500","2014-09-05T11:44:55-0500",0,"http://enid.craigslist.org","ppp"
"1731","4653747540","http://enid.craigslist.org/cas/4653747540.html","4653747540","Sep 5","lots of stamina ;)","m4w","26","cas","casual encounters","woodward","Contact me if you can be discreet.  Your place or I can find one. Just a note, I'm a bit of an exhibitionist : )
You need to be clean!","2014-09-05T12:10:59-0500","2014-09-05T12:10:59-0500",0,"http://enid.craigslist.org","ppp"
"1732","4653848571","http://enid.craigslist.org/m4m/4653848571.html","4653848571","Sep 5","help",NA,"42","m4m","men seeking men","enid ok","need any white cock in enid.last chance for a suck job from a man you fucking will never forget  I will make you fucking cum and then keep on fucking sucking until you fucking cum again no  your fat ugly lazy old fucking wife  can not do that she can not even fuck right the fat bitch only sat and sun  only make your fucking appointment I have to go back to fucking ks  need phone ###","2014-09-05T13:02:12-0500","2014-09-07T20:14:40-0500",0,"http://enid.craigslist.org","ppp"
"1733","4653849374","http://enid.craigslist.org/m4m/4653849374.html","4653849374","Sep 5","looking and finally find one",NA,"42","m4m","men seeking men","enid ok","find one   white cock in enid..................................................................... now I need one more and then I will have one for each Friday night that  ican fucking suck","2014-09-05T13:02:36-0500","2014-09-06T21:23:58-0500",0,"http://enid.craigslist.org","ppp"
"1734","4653861271","http://enid.craigslist.org/cas/4653861271.html","4653861271","Sep 5","daddy seeking son","m4m",NA,"cas","casual encounters","enid","Masculine daddy looking for slim latino or white male masculine that wants his dick sucked.Must be at least 18 and under 30.This is friday night in the big town maybe make it a allnighter just have a big dick and like to get sucked and makeout.","2014-09-05T13:08:36-0500","2014-09-05T13:08:36-0500",0,"http://enid.craigslist.org","ppp"
"1735","4653876849","http://enid.craigslist.org/cas/4653876849.html","4653876849","Sep 5","NSA BJ NOW","m4m",NA,"cas","casual encounters","enid","strat you weekend off with a bj im hosting now  come by shoot leave nsa very discrete STRAIGHT BI OR GAY DONT CARE JUST WANT TO SUCK NO ENLESS EMAILS SEND STATS LET DO IT NOW","2014-09-05T13:16:34-0500","2014-09-05T13:16:34-0500",0,"http://enid.craigslist.org","ppp"
"1736","4653973222","http://enid.craigslist.org/cas/4653973222.html","4653973222","Sep 5","Looking to suck some straight dick","m4m","24","cas","casual encounters","Enid","Looking to suck a dick today or tonight only NSA. Please be in shape and white. Military or oilfield is a plus but if not be straight. No fem . Send a pic and let's do this no endless emails please.","2014-09-05T14:06:41-0500","2014-09-05T14:06:41-0500",0,"http://enid.craigslist.org","ppp"
"1737","4654033341","http://enid.craigslist.org/cas/4654033341.html","4654033341","Sep 5","while shes away i wanna play :)","m4w",NA,"cas","casual encounters","enid","Just like the title says my wife is going put of town for the night so I'm looking to have some adult fun haha. I'm a young married latino man, and this must be very discreet, I can host. Hit me up for more details, must be clean age size and race is not a problem just be of legal age, put your fave position in subject line to weed out spam. Let's make this happen, I do have pics.","2014-09-05T14:39:23-0500","2014-09-05T14:39:23-0500",0,"http://enid.craigslist.org","ppp"
"1738","4654099617","http://enid.craigslist.org/cas/4654099617.html","4654099617","Sep 5","Need some fun","m4m","24","cas","casual encounters","Alva","I'm a 24yo gay college guy. Looking to swap oral or j/o together, maybe kiss or whatever if you're into it. I'm not out so discretion is a must. Need to be ddf too, as I am. Hit me up if you're interested.","2014-09-05T15:16:15-0500","2014-09-05T15:16:15-0500",0,"http://enid.craigslist.org","ppp"
"1739","4654197132","http://enid.craigslist.org/cas/4654197132.html","4654197132","Sep 5","Dirty Little Secret","m4w","30","cas","casual encounters","Enid","Looking for a discreet female friend to be my dirty little secret.  Age is not important. Please reply back with picture and put silly string in the subject.","2014-09-05T16:13:02-0500","2014-09-05T16:13:02-0500",0,"http://enid.craigslist.org","ppp"
"1740","4654277913","http://enid.craigslist.org/cas/4654277913.html","4654277913","Sep 5","older masc discreet looking","m4m","49","cas","casual encounters","western okla","I'm a older masc man looking for a discreet man to man fun or regular get together. I'm in shape and ddf, expect the same. This would be just between us so if your married or on the DL that's cool. Love oral and bttm if chemistry is there. Looking as long as this is up.","2014-09-05T17:02:41-0500","2014-09-05T17:02:41-0500",0,"http://enid.craigslist.org","ppp"
"1741","4654279723","http://enid.craigslist.org/cas/4654279723.html","4654279723","Sep 5","Weekend fun ???","m4w","25","cas","casual encounters",NA,"Gonna be in the area for the weekend and looking for a lil something to do will be staying at a hotel so if any of u ladies wanna get together hit me up with a pic or something","2014-09-05T17:03:52-0500","2014-09-05T17:03:52-0500",0,"http://enid.craigslist.org","ppp"
"1742","4654365363","http://enid.craigslist.org/cas/4654365363.html","4654365363","Sep 5","*best night of our lives!*","m4mw",NA,"cas","casual encounters","cherokee","in cherokee for a while. i don't know anyone here but looking for a couple or single woman for the best times of our lives ;) 
very fun very clean very fit
25yo and hung 
pic for pic
no single males 
looking for enid cherokee alva area","2014-09-05T18:02:10-0500","2014-09-05T18:02:10-0500",0,"http://enid.craigslist.org","ppp"
"1743","4654417250","http://enid.craigslist.org/cas/4654417250.html","4654417250","Sep 5","anyone got a big Load i can swallow","m4m","27","cas","casual encounters","enid","Im enid for a bit im love to suck an swallow very good cocksucker here also can btm freshly shaved bubble butt im white in shape looking for now all race an age welcome e-mail me stats uncut is a plus","2014-09-05T18:40:14-0500","2014-09-05T18:40:14-0500",0,"http://enid.craigslist.org","ppp"
"1744","4654514094","http://enid.craigslist.org/cas/4654514094.html","4654514094","Sep 5","NSA","m4w","23","cas","casual encounters","Woodward Area","We all like sex, I'm no exception to this. I just don't like the wining and dining it takes to lead up to sex. If you want a 2-pump chump, keep looking. I'm in it for the long run. Looks aren't everything for me, we're all beautiful in our own way. I can host, if you can travel. Five8zero-2seven3-3zero6six.
Depending on how much we 'click' we might have more visits in the future. Disease free, and you better be too.","2014-09-05T19:57:06-0500","2014-09-05T19:57:06-0500",0,"http://enid.craigslist.org","ppp"
"1745","4654621051","http://enid.craigslist.org/cas/4654621051.html","4654621051","Sep 5","just want to suck","m4m","36","cas","casual encounters","Enid","Just want a guy to come over unzip his pants and fill up my mouth .  Nothing more nothing less . Put fun in the subject line to weed out spam and age and stats . I don't care if you have a big dick , just a suckable one .","2014-09-05T21:39:46-0500","2014-09-05T21:39:46-0500",0,"http://enid.craigslist.org","ppp"
"1746","4654745102","http://enid.craigslist.org/cas/4654745102.html","4654745102","Sep 6","Breed and seed me outdoors","m4m",NA,"cas","casual encounters","Alva","Bend me over and give it to me raw outside in the dark! Cock pic and stats for reply and where.","2014-09-06T00:30:02-0500","2014-09-06T00:30:02-0500",0,"http://enid.craigslist.org","ppp"
"1747","4654761477","http://enid.craigslist.org/cas/4654761477.html","4654761477","Sep 6","Lets fuck tonight","m4m","24","cas","casual encounters","Guymon","Email me if u live in guymon and your awake.  I want to mess around.  Whatever u want to d","2014-09-06T01:03:20-0500","2014-09-06T01:03:20-0500",0,"http://enid.craigslist.org","ppp"
"1748","4654800480","http://enid.craigslist.org/cas/4654800480.html","4654800480","Sep 6","bars are closed. no luck? come get sucked","m4mm","23","cas","casual encounters","enid","I just wanna suck some cock. I have a basement. Come in get sucked off. Dark or light your choice. Be desease free. I swallow","2014-09-06T02:50:36-0500","2014-09-06T02:50:36-0500",0,"http://enid.craigslist.org","ppp"
"1749","4654803039","http://enid.craigslist.org/cas/4654803039.html","4654803039","Sep 6","NSA head","m4m",NA,"cas","casual encounters","Alva","Big guy just want a cock to suck tonight no matter wut size !!! Yes will swallow ur hot load","2014-09-06T02:59:48-0500","2014-09-06T02:59:48-0500",0,"http://enid.craigslist.org","ppp"
"1750","4654818621","http://enid.craigslist.org/cas/4654818621.html","4654818621","Sep 6","Couple seeks couple/ Casual 1st time fun","mw4mw","40","cas","casual encounters","Oklahoma/ not our home town","We are both 40.  No reason to lie about our age.  I am an attractive woman.  I am propositioned everywhere I go.  What we both want is to hang out with another couple that may like to get as ""nasty"" as we are.  I want to start out slow, see how things feel and hopefully move on to bigger and better things.  I guess its mostly about what I want.
When I 1st start dating my boyfriend, he would tell me that I wouldn't like him if I knew how ""nasty"" he was.  All I could say was that I didn't understand what that meant.  If you are open minded about sex and pleasing each other that is NOT nasty.  Now I like being ""nasty"" and we are looking for another couple to explore with us.
If you are interested in seeing where things could go, reply to this post and maybe attach a pic.  We will get back to you as soon as we can.","2014-09-06T04:04:33-0500","2014-09-06T04:04:33-0500",0,"http://enid.craigslist.org","ppp"
"1751","4654819354","http://enid.craigslist.org/m4m/4654819354.html","4654819354","Sep 6","boyfriend",NA,"23","m4m","men seeking men","enid","Looking for a real man. That has a job. Is sweet, cute, good personality. Looking to actuallu go out. Not just bust a nut in my mouth and be done. Age race dont matter to an extent (age)....","2014-09-06T04:07:52-0500","2014-09-06T04:07:52-0500",0,"http://enid.craigslist.org","ppp"
"1752","4655299486","http://enid.craigslist.org/cas/4655299486.html","4655299486","Sep 6","The day off","m4w","31","cas","casual encounters","Elk City","It is raining today so I've got the day off. I'm hanging out in my hotel with nothing to do. If your bored as I am and wanna have some fun let me know. Respond with a pic and put your favorite band in the subject. I'll send you a pic in return.","2014-09-06T11:56:23-0500","2014-09-06T11:56:23-0500",0,"http://enid.craigslist.org","ppp"
"1753","4655463522","http://enid.craigslist.org/cas/4655463522.html","4655463522","Sep 6","i need a bj","m4m","23","cas","casual encounters","enid","Looking to find someone to blow me in my garage. 
Swallowers +++ black+++ skinny+++
Any age is cool 
Hmu asap with stats and pics.","2014-09-06T13:22:37-0500","2014-09-06T13:22:37-0500",0,"http://enid.craigslist.org","ppp"
"1754","4655484422","http://enid.craigslist.org/stp/4655484422.html","4655484422","Sep 6","Looking for a friend or hangout bud","m4m","34","stp","strictly platonic","Enid","I'm just a regular guy who's looking for someone to hang out and do things with . I moved here not to long ago and well pretty boring . Just looking for a bud to hangout , drink with and go places with . Your pic gets mine","2014-09-06T13:33:53-0500","2014-09-06T16:04:08-0500",0,"http://enid.craigslist.org","ppp"
"1755","4655583806","http://enid.craigslist.org/cas/4655583806.html","4655583806","Sep 6","Cock wanted","m4m","27","cas","casual encounters","Blackwell","I'm a gl guy bi married. In Blackwell for the weekend and want a nice hook up with a good cock. I'm 27 in good shape muscular. 7in cock. Looking for a guy with good hygiene and in decent shape that has a good sized cock the bigger the better! Up for anything whatever you might have in mind but I'm at least wanting to suck cock. Pic please to show cock/ body face not needed.","2014-09-06T14:29:34-0500","2014-09-06T14:29:34-0500",0,"http://enid.craigslist.org","ppp"
"1756","4655589831","http://enid.craigslist.org/cas/4655589831.html","4655589831","Sep 6","looking","m4m",NA,"cas","casual encounters","Enid","would like to have a cock put in my mouth if your interested in helping me out with that send me a message and we will see what happens","2014-09-06T14:33:02-0500","2014-09-06T14:33:02-0500",0,"http://enid.craigslist.org","ppp"
"1757","4655666586","http://enid.craigslist.org/cas/4655666586.html","4655666586","Sep 6","Looking for dick!","m4m","30","cas","casual encounters","Woodward","I'm looking to play with a nice cock! Let me know if you need to cum! Send pics","2014-09-06T15:18:43-0500","2014-09-06T15:18:43-0500",0,"http://enid.craigslist.org","ppp"
"1758","4655767495","http://enid.craigslist.org/cas/4655767495.html","4655767495","Sep 6","First time","w4w","50","cas","casual encounters","Enid","Any one interested in showing my wife how a women can feel , she is large and in her 50s . If your interested  you two can talk.","2014-09-06T16:22:59-0500","2014-09-06T16:22:59-0500",0,"http://enid.craigslist.org","ppp"
"1759","4655830247","http://enid.craigslist.org/cas/4655830247.html","4655830247","Sep 6","Bbw","mw4w",NA,"cas","casual encounters","Enid","Any bbw in Enid looking for a couple , we are in our 50s if that matters. Looking for d&d free and fwb","2014-09-06T17:06:11-0500","2014-09-06T17:06:11-0500",0,"http://enid.craigslist.org","ppp"
"1760","4655833263","http://enid.craigslist.org/m4m/4655833263.html","4655833263","Sep 6","Want to suck a dick and you fuck my ass",NA,"26","m4m","men seeking men","Woodward oklahoma","Come to my hotel and drop your pants let me suck your dick then you bend me over and leave. Period. Send pic of your face I've never done this so I want to see whos gonna fuck me my first time I'm attractive and young looking with a right virgin ass and that's a promise","2014-09-06T17:08:19-0500","2014-09-06T17:08:19-0500",0,"http://enid.craigslist.org","ppp"
"1761","4655852683","http://enid.craigslist.org/cas/4655852683.html","4655852683","Sep 6","Seeking discreet time with a bro","m4m","32","cas","casual encounters","Enid","I'm looking for some one on one time with a down to earth discreet bro. I'm married and bi, discretion is a must. Let's meet up, shoot some loads and then go our separate ways. Gay, bi, married , straight, I'm down. Need to make out with a guy and taste some cock. If interested hit me up, let's figure this shit out and meet.","2014-09-06T17:22:19-0500","2014-09-06T17:22:19-0500",0,"http://enid.craigslist.org","ppp"
"1762","4655871077","http://enid.craigslist.org/cas/4655871077.html","4655871077","Sep 6","Looking","m4m","34","cas","casual encounters","Enid","Looking for a bud to hang with, maybe see where it goes and such. Your photos will get mine.","2014-09-06T17:36:02-0500","2014-09-06T17:36:02-0500",0,"http://enid.craigslist.org","ppp"
"1763","4655975252","http://enid.craigslist.org/cas/4655975252.html","4655975252","Sep 6","Looking for a couple","m4mw","60","cas","casual encounters","Enid","My hope is to get naked and suck a guy off in front of his wife or girlfriend this Saturday evening.  I'm 60, white, 5'9"", 165 lbs., married, and a good cocksucker.  If interested, get back to me and we'll set this up.","2014-09-06T18:59:38-0500","2014-09-06T18:59:38-0500",0,"http://enid.craigslist.org","ppp"
"1764","4656104470","http://enid.craigslist.org/cas/4656104470.html","4656104470","Sep 6","I want 2 be your slut","m4m",NA,"cas","casual encounters","enid","i am a married 40yr old white male D&D free you be too, i am 5'9"" 145lbs brown hair blue eyes goatee great oral skills, slim waist, nice round tight ass, i am staying at the ramada on w. garriott i must host i will not send pics must be discrete do to being married and nature of job, i really love black men with BBC but might consider others, male/female couples are ok, i like to get into a certain type of role play i'll explain that if we get together, force me to my knees and make me suck put me on the bed face down ass up pull my panties to the side and fuck my lil tight pussy i want you to breed me, i'm very horny and need to play soon, do not play games if you want to get together and have a great time email me for room number, no extremely over weight people, really hope to hear from someone with a BBC your lil slut is waiting.","2014-09-06T21:03:36-0500","2014-09-06T21:03:36-0500",0,"http://enid.craigslist.org","ppp"
